Date,ProblemType,ExampleNumber,ErrorMyMethod,ErrorMusserMethod,ErrorMatlabMethod,ErrorMultroots,MeanMethod,Preproc,emin,emax,LowRankMethod,DeconvolutionMethod,TimeMyMethod,TimeMusserMethod,UX_Method
25-May-2016 09:51:14, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 3.493536e-11, 	 1.442078e-09, 	 2.032475e-13, 	 5.827608e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 7.760024e-01, 	 9.500027e-01, 	 From ux 
25-May-2016 09:51:15, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 5.440885e-12, 	 1.020854e-11, 	 9.787995e-14, 	 5.952541e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.622780e-01, 	 6.099392e-01, 	 From ux 
25-May-2016 09:51:15, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 7.456750e-12, 	 4.446351e-11, 	 9.787995e-14, 	 5.952541e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 5.978442e-02, 	 5.142878e-02, 	 From ux 
25-May-2016 09:51:16, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 6.033523e-12, 	 5.372641e-11, 	 2.032475e-13, 	 5.827608e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 8.238873e-01, 	 9.728769e-01, 	 From ux 
25-May-2016 09:51:16, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 2.012244e-11, 	 1.673123e-11, 	 9.787995e-14, 	 5.952541e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 8.182947e-02, 	 6.951132e-02, 	 From ux 
25-May-2016 09:51:17, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 1.944743e-09, 	 3.413086e-09, 	 2.032475e-13, 	 5.827608e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 1.157710e-01, 	 1.472408e-01, 	 From ux 
25-May-2016 09:51:17, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 1.850833e-10, 	 3.935902e-11, 	 2.032475e-13, 	 5.827608e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.177018e-01, 	 1.143667e-01, 	 From ux 
25-May-2016 09:51:18, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.321125e-11, 	 1.121009e-11, 	 9.787995e-14, 	 5.952541e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 5.608688e-01, 	 5.692918e-01, 	 From ux 
25-May-2016 09:51:19, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 5.438015e-12, 	 1.021094e-11, 	 9.787995e-14, 	 5.952541e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.594882e-01, 	 6.133622e-01, 	 From ux 
25-May-2016 09:51:20, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 3.490133e-11, 	 1.441228e-09, 	 2.032475e-13, 	 5.827608e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 7.685874e-01, 	 8.251162e-01, 	 From ux 
25-May-2016 09:51:20, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 7.461154e-12, 	 4.446589e-11, 	 9.787995e-14, 	 5.952541e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 6.456576e-02, 	 5.114319e-02, 	 From ux 
25-May-2016 09:51:20, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.843273e-11, 	 9.919266e-12, 	 9.787995e-14, 	 5.952541e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 8.113915e-02, 	 6.812310e-02, 	 From ux 
25-May-2016 09:51:22, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 6.085722e-12, 	 5.389381e-11, 	 2.032475e-13, 	 5.827608e-13, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 7.849556e-01, 	 9.960085e-01, 	 From ux 
25-May-2016 09:51:22, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.321388e-10, 	 1.121037e-10, 	 9.636637e-13, 	 5.947383e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 4.600232e-01, 	 6.143547e-01, 	 From ux 
25-May-2016 09:51:22, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 1.944065e-09, 	 3.411054e-09, 	 2.032475e-13, 	 5.827608e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 1.056014e-01, 	 9.169961e-02, 	 From ux 
25-May-2016 09:51:23, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.281857e-09, 	 9.543427e-11, 	 2.032475e-13, 	 5.827608e-13, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.023029e-01, 	 9.080358e-02, 	 From ux 
25-May-2016 09:51:23, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 5.435547e-11, 	 1.020877e-10, 	 9.636637e-13, 	 5.947383e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.830192e-01, 	 5.490218e-01, 	 From ux 
25-May-2016 09:51:24, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 7.467877e-11, 	 4.447002e-10, 	 9.636637e-13, 	 5.947383e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 6.282324e-02, 	 5.280584e-02, 	 From ux 
25-May-2016 09:51:25, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 2.011291e-10, 	 1.661163e-10, 	 9.636637e-13, 	 5.947383e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 9.278082e-02, 	 8.043723e-02, 	 From ux 
25-May-2016 09:51:25, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 3.494466e-10, 	 1.442280e-08, 	 2.061875e-12, 	 5.827470e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 7.800609e-01, 	 8.757940e-01, 	 From ux 
25-May-2016 09:51:26, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.321469e-10, 	 1.121020e-10, 	 9.636637e-13, 	 5.947383e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 3.875588e-01, 	 6.387986e-01, 	 From ux 
25-May-2016 09:51:28, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 6.081300e-11, 	 5.376802e-10, 	 2.061875e-12, 	 5.827470e-12, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 8.776404e-01, 	 9.245556e-01, 	 From ux 
25-May-2016 09:51:28, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 5.435807e-11, 	 1.020912e-10, 	 9.636637e-13, 	 5.947383e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.350255e-01, 	 6.440882e-01, 	 From ux 
25-May-2016 09:51:28, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.232576e-08, 	 3.416001e-08, 	 2.061875e-12, 	 5.827470e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 7.996245e-02, 	 7.874603e-02, 	 From ux 
25-May-2016 09:51:28, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 7.466919e-11, 	 4.446928e-10, 	 9.636637e-13, 	 5.947383e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 5.561753e-02, 	 4.233553e-02, 	 From ux 
25-May-2016 09:51:29, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.844073e-10, 	 9.597062e-11, 	 9.636637e-13, 	 5.947383e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 9.095708e-02, 	 6.611819e-02, 	 From ux 
25-May-2016 09:51:29, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 1.861612e-09, 	 3.983047e-10, 	 2.061875e-12, 	 5.827470e-12, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.511529e-01, 	 1.224595e-01, 	 From ux 
25-May-2016 09:51:30, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.321384e-09, 	 1.120947e-09, 	 9.593762e-12, 	 5.947465e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 4.596292e-01, 	 5.879803e-01, 	 From ux 
25-May-2016 09:51:31, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 3.494388e-10, 	 1.442043e-08, 	 2.061875e-12, 	 5.827470e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 7.237539e-01, 	 8.944378e-01, 	 From ux 
25-May-2016 09:51:32, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 5.435064e-10, 	 1.020819e-09, 	 9.593762e-12, 	 5.947465e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.804525e-01, 	 6.153899e-01, 	 From ux 
25-May-2016 09:51:33, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 7.468445e-10, 	 4.446604e-09, 	 9.593762e-12, 	 5.947465e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 7.210748e-02, 	 5.737612e-02, 	 From ux 
25-May-2016 09:51:33, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 2.011498e-09, 	 1.661118e-09, 	 9.593762e-12, 	 5.947465e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 7.510301e-02, 	 7.408606e-02, 	 From ux 
25-May-2016 09:51:33, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 6.081145e-11, 	 5.383665e-10, 	 2.061875e-12, 	 5.827470e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 7.745736e-01, 	 9.340590e-01, 	 From ux 
25-May-2016 09:51:34, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.213043e-08, 	 3.416151e-08, 	 2.061875e-12, 	 5.827470e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 1.304537e-01, 	 1.079508e-01, 	 From ux 
25-May-2016 09:51:35, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.552056e-08, 	 9.549135e-10, 	 2.061875e-12, 	 5.827470e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.206840e-01, 	 1.470490e-01, 	 From ux 
25-May-2016 09:51:35, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.321382e-09, 	 1.121004e-09, 	 9.593762e-12, 	 5.947465e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 4.604811e-01, 	 5.994323e-01, 	 From ux 
25-May-2016 09:51:37, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 5.435412e-10, 	 1.020832e-09, 	 9.593762e-12, 	 5.947465e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.615953e-01, 	 6.614871e-01, 	 From ux 
25-May-2016 09:51:37, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 4.390918e-09, 	 1.442277e-07, 	 2.056381e-11, 	 5.827646e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 7.253898e-01, 	 9.656796e-01, 	 From ux 
25-May-2016 09:51:37, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 7.468389e-10, 	 4.446621e-09, 	 9.593762e-12, 	 5.947465e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 6.756754e-02, 	 4.764030e-02, 	 From ux 
25-May-2016 09:51:38, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.844559e-09, 	 9.596488e-10, 	 9.593762e-12, 	 5.947465e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.885492e-02, 	 5.809990e-02, 	 From ux 
25-May-2016 09:51:39, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 6.075760e-10, 	 5.378551e-09, 	 2.056381e-11, 	 5.827646e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 7.178351e-01, 	 9.513579e-01, 	 From ux 
25-May-2016 09:51:39, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.385025e-08, 	 1.120981e-08, 	 9.589723e-11, 	 9.589785e-11, 	 None, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 4.712789e-01, 	 5.854457e-01, 	 From ux 
25-May-2016 09:51:40, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.232822e-07, 	 3.416432e-07, 	 2.056381e-11, 	 5.827646e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 1.268468e-01, 	 1.087879e-01, 	 From ux 
25-May-2016 09:51:41, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.108372e-08, 	 3.979431e-09, 	 2.056381e-11, 	 5.827646e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 9.881607e-02, 	 1.193359e-01, 	 From ux 
25-May-2016 09:51:41, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 5.435082e-09, 	 1.020822e-08, 	 9.589723e-11, 	 9.589785e-11, 	 None, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.555708e-01, 	 5.515671e-01, 	 From ux 
25-May-2016 09:51:42, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 8.033395e-09, 	 4.446573e-08, 	 9.589723e-11, 	 9.589785e-11, 	 None, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 7.466303e-02, 	 5.067421e-02, 	 From ux 
25-May-2016 09:51:42, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 2.218377e-08, 	 1.661838e-08, 	 9.589723e-11, 	 9.589785e-11, 	 None, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 8.675807e-02, 	 7.013381e-02, 	 From ux 
25-May-2016 09:51:43, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 4.290791e-09, 	 1.442293e-07, 	 2.056381e-11, 	 5.827646e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 7.440109e-01, 	 9.750919e-01, 	 From ux 
25-May-2016 09:51:44, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 1.384157e-08, 	 1.120980e-08, 	 9.589723e-11, 	 9.589785e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 4.644422e-01, 	 6.056675e-01, 	 From ux 
25-May-2016 09:51:45, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 6.078019e-10, 	 5.381620e-09, 	 2.056381e-11, 	 5.827646e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 7.500279e-01, 	 9.161924e-01, 	 From ux 
25-May-2016 09:51:46, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 5.435400e-09, 	 1.020831e-08, 	 9.589723e-11, 	 9.589785e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 4.452245e-01, 	 6.437067e-01, 	 From ux 
25-May-2016 09:51:46, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.213281e-07, 	 3.416449e-07, 	 2.056381e-11, 	 5.827646e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 1.213993e-01, 	 1.103573e-01, 	 From ux 
25-May-2016 09:51:46, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 8.004370e-09, 	 4.446571e-08, 	 9.589723e-11, 	 9.589785e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 7.523822e-02, 	 5.753498e-02, 	 From ux 
25-May-2016 09:51:47, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.552261e-07, 	 9.549690e-09, 	 2.056381e-11, 	 5.827646e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.365242e-01, 	 1.235706e-01, 	 From ux 
25-May-2016 09:51:47, 	 Roots, 	 Custom:m=5 low=-10 high=10, 	 2.029107e-08, 	 9.596427e-09, 	 9.589723e-11, 	 9.589785e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 8.794459e-02, 	 7.077325e-02, 	 From ux 
25-May-2016 09:51:48, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.446080e-12, 	 5.753260e-12, 	 6.989252e-13, 	 1.386175e-12, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 2.947088e-01, 	 4.521968e-01, 	 From ux 
25-May-2016 09:51:49, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 4.390968e-08, 	 1.442288e-06, 	 2.056537e-10, 	 2.056587e-10, 	 None, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 7.749667e-01, 	 9.914186e-01, 	 From ux 
25-May-2016 09:51:49, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.628530e-12, 	 1.185115e-12, 	 6.989252e-13, 	 1.386175e-12, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.436855e-01, 	 4.309590e-01, 	 From ux 
25-May-2016 09:51:50, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 6.576731e-12, 	 3.658687e-12, 	 6.989252e-13, 	 1.386175e-12, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 6.123065e-02, 	 4.560237e-02, 	 From ux 
25-May-2016 09:51:51, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 1.026192e-12, 	 9.533009e-13, 	 6.989252e-13, 	 1.386175e-12, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.542118e-02, 	 5.032704e-02, 	 From ux 
25-May-2016 09:51:51, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 6.075383e-09, 	 5.378572e-08, 	 2.056537e-10, 	 2.056587e-10, 	 None, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 7.870029e-01, 	 9.704396e-01, 	 From ux 
25-May-2016 09:51:52, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.446506e-12, 	 5.749190e-12, 	 6.989252e-13, 	 1.386175e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 3.147253e-01, 	 4.209461e-01, 	 From ux 
25-May-2016 09:51:52, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.232852e-06, 	 3.416499e-06, 	 2.056537e-10, 	 2.056587e-10, 	 None, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 1.264305e-01, 	 1.098540e-01, 	 From ux 
25-May-2016 09:51:53, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.108392e-07, 	 3.967972e-08, 	 2.056537e-10, 	 2.056587e-10, 	 None, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.933912e-01, 	 1.379628e-01, 	 From ux 
25-May-2016 09:51:53, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.627663e-12, 	 1.182335e-12, 	 6.989252e-13, 	 1.386175e-12, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 3.419711e-01, 	 5.388134e-01, 	 From ux 
25-May-2016 09:51:54, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 6.578229e-12, 	 3.668115e-12, 	 6.989252e-13, 	 1.386175e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 5.996737e-02, 	 4.578443e-02, 	 From ux 
25-May-2016 09:51:55, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 7.440645e-13, 	 1.204500e-12, 	 6.989252e-13, 	 1.386175e-12, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 5.756309e-02, 	 4.485047e-02, 	 From ux 
25-May-2016 09:51:56, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 4.290837e-08, 	 1.442287e-06, 	 2.056537e-10, 	 2.056587e-10, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 8.393022e-01, 	 9.646903e-01, 	 From ux 
25-May-2016 09:51:56, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.449418e-11, 	 5.749896e-11, 	 7.019364e-12, 	 1.386345e-11, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 3.048726e-01, 	 4.281170e-01, 	 From ux 
25-May-2016 09:51:57, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.626595e-11, 	 1.183576e-11, 	 7.019364e-12, 	 1.386345e-11, 	 None, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 2.704763e-01, 	 4.810509e-01, 	 From ux 
25-May-2016 09:51:58, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 6.571964e-11, 	 3.654053e-11, 	 7.019364e-12, 	 1.386345e-11, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 3.748636e-02, 	 3.649974e-02, 	 From ux 
25-May-2016 09:51:58, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 6.078235e-09, 	 5.381085e-08, 	 2.056537e-10, 	 2.056587e-10, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 7.055107e-01, 	 1.061882e+00, 	 From ux 
25-May-2016 09:51:58, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 1.021321e-11, 	 9.652349e-12, 	 7.019364e-12, 	 1.386345e-11, 	 None, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.654702e-02, 	 5.357023e-02, 	 From ux 
25-May-2016 09:51:59, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.213311e-06, 	 3.416499e-06, 	 2.056537e-10, 	 2.056587e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 None, 	 Batch, 	 1.091168e-01, 	 8.795351e-02, 	 From ux 
25-May-2016 09:51:59, 	 Roots, 	 Custom:m=8 low=-10 high=10, 	 2.552296e-06, 	 9.549757e-08, 	 2.056537e-10, 	 2.056587e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-09, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 1.188517e-01, 	 1.133663e-01, 	 From ux 
25-May-2016 09:51:59, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.448927e-11, 	 5.749896e-11, 	 7.019364e-12, 	 1.386345e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 2.870814e-01, 	 4.105298e-01, 	 From ux 
25-May-2016 09:52:01, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.628530e-11, 	 1.184498e-11, 	 7.019364e-12, 	 1.386345e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 2.821385e-01, 	 4.998278e-01, 	 From ux 
25-May-2016 09:52:01, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 1.911489e-11, 	 1.149847e-09, 	 4.919077e-14, 	 4.733260e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 6.048808e-01, 	 7.225759e-01, 	 From ux 
25-May-2016 09:52:01, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 6.571810e-11, 	 3.652940e-11, 	 7.019364e-12, 	 1.386345e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 None, 	 Batch, 	 4.064253e-02, 	 3.309279e-02, 	 From ux 
25-May-2016 09:52:02, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 7.422200e-12, 	 1.245692e-11, 	 7.019364e-12, 	 1.386345e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-11, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.237344e-02, 	 5.481566e-02, 	 From ux 
25-May-2016 09:52:03, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 3.755604e-12, 	 3.791618e-12, 	 4.919077e-14, 	 4.733260e-13, 	 None, 	 y, 	 1.000000e-12, 	 1.000000e-12, 	 Standard STLN, 	 Batch, 	 6.397710e-01, 	 8.082661e-01, 	 From ux 
25-May-2016 09:52:03, 	 Roots, 	 Custom:m=4 low=-10 high=10, 	 3.449401e-10, 	 5.749751e-10, 	 7.022484e-11, 	 1.386371e-10, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-12, 	 None, 	 Batch, 	 3.383174e-01, 	 4.236578e-01, 	 From ux 
25-May-2016 09:52:04, 	 Roots, 	 Custom:m=7 low=-10 high=10, 	 7.435940e-11, 	 1.985290e-11, 	 4.919077e-14, 	 4.733260e-13, 	 None, 	 n, 	 1.000000e-12, 	 1.000000e-12, 	 None, 	 Batch, 	 7.275719e-02, 	 6.116728e-02, 	 From ux 
